user_id;event_data value_prop;click;cantidad_impresiones;cantidad_clicks;cantidad_pagos;total_pago
84228;credits_consumer;0;0;0;0;0.0
32159;send_money;0;0;0;0;0.0
36918;cellphone_recharge;0;1;0;0;0.0
49301;send_money;0;0;0;0;0.0
62945;credits_consumer;0;0;0;0;0.0
61081;cellphone_recharge;0;1;1;0;0.0
92509;prepaid;0;0;0;0;0.0
33728;prepaid;1;1;0;0;0.0
30019;send_money;0;0;0;0;0.0
92909;prepaid;0;1;0;0;0.0
58132;prepaid;0;1;0;0;0.0
36402;send_money;1;0;0;0;0.0
27815;send_money;0;0;0;0;0.0
61757;credits_consumer;0;1;0;0;0.0
1606;credits_consumer;0;0;0;0;0.0
53598;point;0;1;0;0;0.0
11754;prepaid;0;0;0;0;0.0
77090;cellphone_recharge;0;0;0;0;0.0
58320;point;0;0;0;0;0.0
34111;credits_consumer;0;1;0;0;0.0
41220;credits_consumer;0;0;0;0;0.0
33135;prepaid;0;1;0;0;0.0
97814;link_cobro;0;0;0;0;0.0
39;transport;0;2;0;0;0.0
19961;link_cobro;0;1;0;0;0.0
39517;cellphone_recharge;0;0;0;0;0.0
62514;transport;0;0;0;0;0.0
42724;link_cobro;0;0;0;0;0.0
79533;prepaid;0;0;0;0;0.0
64179;transport;0;0;0;0;0.0
60563;credits_consumer;1;2;0;0;0.0
8467;transport;0;1;0;0;0.0
91555;cellphone_recharge;0;1;0;0;0.0
23914;cellphone_recharge;0;0;0;0;0.0
30332;prepaid;0;1;0;0;0.0
19120;send_money;0;1;0;0;0.0
89326;point;0;1;0;0;0.0
48590;point;0;0;0;0;0.0
94127;link_cobro;0;1;0;0;0.0
8887;point;0;3;0;0;0.0
44070;send_money;0;0;0;0;0.0
1403;link_cobro;0;1;0;0;0.0
65232;credits_consumer;0;0;0;0;0.0
20112;point;0;0;0;0;0.0
19982;point;0;1;0;0;0.0
74085;send_money;0;1;0;0;0.0
31688;transport;0;0;0;0;0.0
23249;link_cobro;0;0;0;0;0.0
67807;credits_consumer;0;0;0;0;0.0
17420;send_money;0;1;0;0;0.0
89421;send_money;0;1;0;0;0.0
18054;prepaid;0;1;0;0;0.0
48956;link_cobro;0;0;0;0;0.0
87648;credits_consumer;0;0;0;0;0.0
5940;point;0;0;0;0;0.0
55978;transport;0;0;0;0;0.0
72129;credits_consumer;1;1;0;0;0.0
17308;prepaid;0;1;0;0;0.0
73380;cellphone_recharge;0;2;0;0;0.0
20097;prepaid;0;1;0;0;0.0
3023;cellphone_recharge;0;2;0;0;0.0
24270;link_cobro;0;0;0;0;0.0
98331;prepaid;0;0;0;0;0.0
13001;cellphone_recharge;0;1;0;0;0.0
88239;link_cobro;0;1;0;0;0.0
27345;credits_consumer;0;1;0;0;0.0
9108;cellphone_recharge;0;0;0;0;0.0
91111;point;1;0;0;0;0.0
9534;cellphone_recharge;0;1;0;0;0.0
78147;link_cobro;0;0;0;0;0.0
61775;send_money;0;0;0;0;0.0
27297;prepaid;0;0;0;0;0.0
84854;credits_consumer;0;1;0;0;0.0
36037;link_cobro;0;0;0;0;0.0
52890;link_cobro;0;2;1;0;0.0
56855;point;0;0;0;0;0.0
74649;point;0;0;0;0;0.0
99180;link_cobro;0;0;0;0;0.0
38718;transport;0;0;0;0;0.0
16281;point;0;0;0;0;0.0
14968;cellphone_recharge;0;1;0;0;0.0
20067;credits_consumer;0;2;0;0;0.0
37254;transport;1;0;0;0;0.0
90436;prepaid;0;0;0;0;0.0
80716;link_cobro;0;0;0;0;0.0
53199;send_money;0;0;0;0;0.0
63170;credits_consumer;0;0;0;0;0.0
47807;send_money;0;1;0;0;0.0
65458;send_money;0;1;0;0;0.0
66636;transport;0;0;0;0;0.0
48746;credits_consumer;0;1;1;0;0.0
39766;send_money;0;1;0;0;0.0
42760;cellphone_recharge;0;0;0;0;0.0
81081;send_money;0;0;0;0;0.0
84077;link_cobro;0;0;0;0;0.0
39358;link_cobro;1;2;0;0;0.0
82252;cellphone_recharge;0;1;1;0;0.0
17142;point;0;0;0;0;0.0
49008;cellphone_recharge;0;1;0;0;0.0
76549;link_cobro;0;0;0;0;0.0
70129;prepaid;0;1;0;0;0.0
62475;point;0;0;0;0;0.0
8965;cellphone_recharge;0;0;0;0;0.0
71036;prepaid;0;0;0;0;0.0
67562;cellphone_recharge;0;1;0;0;0.0
35326;transport;0;0;0;0;0.0
30534;point;0;2;0;0;0.0
75254;link_cobro;0;1;0;0;0.0
93823;transport;0;0;0;0;0.0
5909;credits_consumer;0;1;0;0;0.0
16912;credits_consumer;0;0;0;0;0.0
34772;send_money;0;2;0;0;0.0
89879;point;0;1;1;0;0.0
90226;credits_consumer;1;1;0;0;0.0
42771;credits_consumer;0;1;0;0;0.0
45842;point;0;1;0;0;0.0
72436;cellphone_recharge;0;0;0;0;0.0
51130;send_money;0;0;0;0;0.0
25603;credits_consumer;0;1;0;0;0.0
41504;transport;1;0;0;0;0.0
11584;credits_consumer;0;1;0;0;0.0
89662;point;0;0;0;0;0.0
39634;cellphone_recharge;0;0;0;0;0.0
6535;prepaid;0;1;0;0;0.0
32648;cellphone_recharge;0;0;0;0;0.0
4986;prepaid;0;0;0;0;0.0
85120;credits_consumer;0;1;1;0;0.0
47854;send_money;0;0;0;0;0.0
6006;send_money;0;1;0;0;0.0
95841;link_cobro;0;0;0;0;0.0
74446;send_money;0;0;0;0;0.0
22349;cellphone_recharge;0;0;0;0;0.0
19355;credits_consumer;0;1;0;0;0.0
43778;cellphone_recharge;0;0;0;0;0.0
47157;prepaid;0;1;0;0;0.0
64285;link_cobro;0;0;0;0;0.0
67916;cellphone_recharge;0;2;0;0;0.0
34341;send_money;1;0;0;0;0.0
683;prepaid;0;0;0;0;0.0
59445;credits_consumer;0;0;0;0;0.0
28866;cellphone_recharge;0;0;0;0;0.0
41703;point;0;2;0;0;0.0
2801;link_cobro;0;2;0;0;0.0
7551;transport;0;1;0;0;0.0
61534;link_cobro;0;0;0;0;0.0
53003;point;0;0;0;0;0.0
78835;credits_consumer;0;1;0;0;0.0
41282;link_cobro;0;0;0;0;0.0
3690;cellphone_recharge;0;0;0;0;0.0
22203;transport;0;0;0;0;0.0
74928;link_cobro;1;0;0;0;0.0
32776;cellphone_recharge;0;0;0;0;0.0
77407;cellphone_recharge;0;0;0;0;0.0
1526;credits_consumer;0;1;0;0;0.0
95242;cellphone_recharge;0;0;0;0;0.0
91200;point;0;1;0;0;0.0
18259;prepaid;0;1;0;0;0.0
32020;send_money;0;0;0;0;0.0
24219;point;0;1;0;0;0.0
73397;credits_consumer;0;0;0;0;0.0
25426;send_money;0;1;0;0;0.0
89845;point;0;1;0;0;0.0
10159;send_money;0;0;0;0;0.0
79146;transport;0;0;0;0;0.0
15395;transport;1;2;0;0;0.0
13303;credits_consumer;0;1;0;0;0.0
42917;cellphone_recharge;0;1;0;0;0.0
24693;credits_consumer;0;0;0;0;0.0
38065;point;0;1;0;0;0.0
25087;transport;0;0;0;0;0.0
89798;prepaid;0;1;0;0;0.0
6978;cellphone_recharge;0;1;0;0;0.0
63990;link_cobro;0;0;0;0;0.0
98962;link_cobro;1;0;0;0;0.0
13620;credits_consumer;0;0;0;0;0.0
18444;point;0;0;0;0;0.0
84285;send_money;0;1;0;0;0.0
81409;point;0;1;0;0;0.0
1968;prepaid;0;1;0;0;0.0
30244;credits_consumer;0;1;0;0;0.0
2720;send_money;0;0;0;0;0.0
72790;send_money;0;1;0;0;0.0
71081;transport;0;0;0;0;0.0
32346;prepaid;1;0;0;0;0.0
45983;credits_consumer;0;0;0;0;0.0
78457;cellphone_recharge;0;0;0;0;0.0
75904;transport;0;1;0;0;0.0
3730;link_cobro;0;0;0;0;0.0
18826;prepaid;0;0;0;0;0.0
62060;credits_consumer;0;0;0;0;0.0
33606;cellphone_recharge;0;0;0;0;0.0
30534;cellphone_recharge;0;1;0;0;0.0
9957;send_money;0;0;0;0;0.0
51613;point;0;1;0;0;0.0
35910;send_money;0;1;0;0;0.0
49548;point;0;1;0;0;0.0
30575;send_money;0;2;1;0;0.0
4739;send_money;0;0;0;0;0.0
59782;prepaid;0;0;0;0;0.0
6278;link_cobro;0;0;0;0;0.0
75295;cellphone_recharge;0;1;1;0;0.0
93590;send_money;0;0;0;0;0.0
17566;transport;0;1;0;0;0.0
40284;transport;0;1;0;0;0.0
5909;prepaid;0;1;0;0;0.0
47411;point;0;1;0;0;0.0
93730;send_money;0;0;0;0;0.0
23698;send_money;0;0;0;0;0.0
41668;prepaid;0;1;0;0;0.0
43552;point;0;0;0;0;0.0
62688;transport;0;0;0;0;0.0
89696;transport;0;0;0;0;0.0
62663;point;0;0;0;0;0.0
857;send_money;1;1;0;0;0.0
93610;credits_consumer;0;0;0;0;0.0
67792;link_cobro;0;0;0;0;0.0
85681;prepaid;0;0;0;0;0.0
86167;credits_consumer;0;0;0;0;0.0
2347;credits_consumer;0;1;0;0;0.0
67991;point;0;1;0;0;0.0
35310;credits_consumer;0;0;0;0;0.0
65320;transport;0;0;0;0;0.0
16340;prepaid;0;1;0;0;0.0
28986;point;0;1;0;0;0.0
61618;send_money;0;0;0;0;0.0
70542;cellphone_recharge;0;0;0;0;0.0
88912;transport;0;0;0;0;0.0
94501;prepaid;0;0;0;0;0.0
88773;send_money;0;1;0;0;0.0
41140;cellphone_recharge;0;0;0;0;0.0
66572;cellphone_recharge;1;0;0;0;0.0
8028;link_cobro;0;1;0;0;0.0
7338;point;1;0;0;0;0.0
14136;point;0;2;0;0;0.0
13321;link_cobro;0;0;0;0;0.0
94627;send_money;0;0;0;0;0.0
63759;transport;0;0;0;0;0.0
97100;transport;0;0;0;0;0.0
9320;prepaid;0;0;0;0;0.0
50521;point;0;1;0;0;0.0
56717;prepaid;0;1;0;0;0.0
45137;cellphone_recharge;0;1;0;0;0.0
74062;prepaid;0;1;0;0;0.0
74935;point;1;0;0;0;0.0
79345;send_money;0;0;0;0;0.0
76677;credits_consumer;0;0;0;0;0.0
20437;credits_consumer;0;0;0;0;0.0
66641;link_cobro;0;1;0;0;0.0
21846;credits_consumer;0;0;0;0;0.0
93623;transport;0;0;0;0;0.0
52196;credits_consumer;1;0;0;0;0.0
28381;prepaid;0;2;0;0;0.0
8516;link_cobro;0;2;0;0;0.0
40848;credits_consumer;0;0;0;0;0.0
45956;cellphone_recharge;0;0;0;0;0.0
94923;send_money;0;0;0;0;0.0
86673;transport;0;1;0;0;0.0
69106;send_money;1;1;0;0;0.0
76503;link_cobro;0;2;0;0;0.0
68290;send_money;0;0;0;0;0.0
46490;transport;0;1;0;0;0.0
35660;transport;0;2;0;0;0.0
91663;prepaid;0;0;0;0;0.0
11844;transport;0;0;0;0;0.0
75203;link_cobro;0;2;0;0;0.0
20461;prepaid;0;1;1;0;0.0
36369;prepaid;0;0;0;0;0.0
56589;point;0;1;0;0;0.0
86324;point;0;1;0;0;0.0
39679;transport;0;0;0;0;0.0
49720;link_cobro;0;0;0;0;0.0
32588;point;1;0;0;0;0.0
2467;cellphone_recharge;0;0;0;0;0.0
17391;send_money;0;0;0;0;0.0
43967;point;0;0;0;0;0.0
53391;transport;0;0;0;0;0.0
91891;point;0;0;0;0;0.0
77447;cellphone_recharge;0;0;0;0;0.0
41233;link_cobro;0;1;0;0;0.0
61010;send_money;0;1;0;0;0.0
90525;transport;0;1;0;0;0.0
99354;transport;0;1;0;0;0.0
78930;transport;0;0;0;0;0.0
46808;send_money;0;0;0;0;0.0
610;cellphone_recharge;0;0;0;0;0.0
69470;send_money;0;1;0;0;0.0
22934;send_money;0;0;0;0;0.0
75963;cellphone_recharge;0;2;0;0;0.0
4492;point;0;2;0;0;0.0
48171;prepaid;1;0;0;0;0.0
63774;link_cobro;0;1;0;0;0.0
39820;cellphone_recharge;0;0;0;0;0.0
9426;send_money;1;1;0;0;0.0
8080;point;0;2;0;0;0.0
84240;cellphone_recharge;0;2;0;0;0.0
19498;prepaid;0;1;0;0;0.0
69926;link_cobro;0;1;1;0;0.0
23954;credits_consumer;0;0;0;0;0.0
85742;point;0;1;0;0;0.0
83817;cellphone_recharge;0;0;0;0;0.0
5701;credits_consumer;0;0;0;0;0.0
52683;link_cobro;0;0;0;0;0.0
5116;send_money;0;1;0;0;0.0
13056;cellphone_recharge;0;1;0;0;0.0
82630;point;0;0;0;0;0.0
71163;credits_consumer;0;0;0;0;0.0
19544;point;1;0;0;0;0.0
13799;prepaid;0;0;0;0;0.0
52476;link_cobro;0;0;0;0;0.0
54890;transport;1;2;1;0;0.0
97577;transport;0;1;0;0;0.0
41485;prepaid;0;0;0;0;0.0
24203;send_money;1;1;0;0;0.0
3375;send_money;0;1;0;0;0.0
40706;prepaid;0;1;0;0;0.0
68555;link_cobro;0;1;0;0;0.0
79109;send_money;0;0;0;0;0.0
25886;cellphone_recharge;0;0;0;0;0.0
1417;credits_consumer;0;0;0;0;0.0
54871;prepaid;1;1;0;0;0.0
74595;send_money;0;1;0;0;0.0
39888;prepaid;0;1;0;0;0.0
4835;link_cobro;0;1;1;0;0.0
21467;credits_consumer;0;0;0;0;0.0
79621;link_cobro;0;0;0;0;0.0
84638;point;1;1;1;0;0.0
17229;send_money;0;1;0;0;0.0
97386;transport;0;1;0;0;0.0
95655;cellphone_recharge;0;1;0;0;0.0
19184;credits_consumer;0;0;0;0;0.0
27626;point;0;2;0;0;0.0
10362;link_cobro;0;1;0;0;0.0
93094;prepaid;0;2;0;0;0.0
12897;link_cobro;0;0;0;0;0.0
53420;credits_consumer;0;1;0;0;0.0
66028;point;0;0;0;0;0.0
84949;cellphone_recharge;0;1;0;0;0.0
48868;cellphone_recharge;0;0;0;0;0.0
51932;prepaid;0;0;0;0;0.0
40841;link_cobro;0;0;0;0;0.0
72369;transport;0;0;0;0;0.0
13343;link_cobro;0;0;0;0;0.0
27029;point;0;1;1;0;0.0
45408;cellphone_recharge;1;0;0;0;0.0
74599;transport;0;0;0;0;0.0
64450;cellphone_recharge;0;1;0;0;0.0
22231;cellphone_recharge;0;0;0;0;0.0
78651;link_cobro;0;1;0;0;0.0
62966;cellphone_recharge;0;1;0;0;0.0
84905;link_cobro;0;0;0;0;0.0
90998;credits_consumer;0;0;0;0;0.0
55194;point;0;1;0;0;0.0
41400;link_cobro;0;0;0;0;0.0
53873;point;0;0;0;0;0.0
53693;send_money;0;0;0;0;0.0
92717;send_money;0;1;0;0;0.0
78112;point;0;0;0;0;0.0
55305;point;0;2;0;0;0.0
26048;cellphone_recharge;0;1;0;0;0.0
6761;transport;0;0;0;0;0.0
3065;transport;0;2;0;0;0.0
72211;prepaid;1;0;0;0;0.0
55729;cellphone_recharge;0;0;0;0;0.0
85756;send_money;0;0;0;0;0.0
80469;credits_consumer;0;1;0;0;0.0
3990;cellphone_recharge;1;0;0;0;0.0
90393;transport;0;0;0;0;0.0
7414;send_money;1;2;1;0;0.0
33336;send_money;0;1;0;0;0.0
29772;send_money;0;1;0;0;0.0
68067;send_money;1;0;0;0;0.0
22291;cellphone_recharge;1;1;0;0;0.0
4611;link_cobro;0;0;0;0;0.0
64400;credits_consumer;0;0;0;0;0.0
87032;send_money;0;1;0;0;0.0
81403;transport;0;0;0;0;0.0
83434;transport;0;0;0;0;0.0
23633;cellphone_recharge;1;2;0;0;0.0
87043;prepaid;0;0;0;0;0.0
58726;transport;0;1;0;0;0.0
86357;transport;0;0;0;0;0.0
88110;prepaid;1;0;0;0;0.0
36050;credits_consumer;1;0;0;0;0.0
70544;link_cobro;0;1;0;0;0.0
5487;transport;0;1;0;0;0.0
64672;transport;0;1;0;0;0.0
49150;cellphone_recharge;0;0;0;0;0.0
19607;credits_consumer;0;0;0;0;0.0
96206;point;1;0;0;0;0.0
80;send_money;0;0;0;0;0.0
66869;credits_consumer;0;0;0;0;0.0
52647;cellphone_recharge;0;2;0;0;0.0
43240;prepaid;0;1;1;0;0.0
97305;cellphone_recharge;0;0;0;0;0.0
48561;point;0;1;0;0;0.0
21017;transport;0;0;0;0;0.0
29603;cellphone_recharge;0;0;0;0;0.0
21972;transport;0;2;0;0;0.0
84658;send_money;0;2;1;0;0.0
70002;point;0;0;0;0;0.0
51646;send_money;0;0;0;0;0.0
3696;point;0;1;0;0;0.0
90567;link_cobro;1;0;0;0;0.0
81378;transport;0;2;0;0;0.0
67988;cellphone_recharge;0;0;0;0;0.0
90757;transport;0;2;0;0;0.0
88170;link_cobro;0;1;1;0;0.0
36494;send_money;1;1;0;0;0.0
71041;credits_consumer;0;1;1;0;0.0
91913;point;0;0;0;0;0.0
85535;credits_consumer;0;2;0;0;0.0
36482;send_money;0;0;0;0;0.0
49622;credits_consumer;0;1;0;0;0.0
18566;transport;0;0;0;0;0.0
99880;send_money;0;0;0;0;0.0
93650;point;0;1;1;0;0.0
97547;prepaid;1;0;0;0;0.0
20063;send_money;0;0;0;0;0.0
12352;link_cobro;0;0;0;0;0.0
89101;prepaid;0;0;0;0;0.0
85810;cellphone_recharge;0;1;0;0;0.0
64043;point;0;0;0;0;0.0
85849;link_cobro;0;0;0;0;0.0
16658;cellphone_recharge;0;0;0;0;0.0
1902;cellphone_recharge;0;1;0;0;0.0
67058;send_money;1;1;0;0;0.0
42679;link_cobro;0;0;0;0;0.0
92042;cellphone_recharge;0;0;0;0;0.0
15581;point;0;0;0;0;0.0
95889;prepaid;1;0;0;0;0.0
85843;cellphone_recharge;0;0;0;0;0.0
1478;credits_consumer;1;0;0;0;0.0
90655;cellphone_recharge;0;0;0;0;0.0
42125;cellphone_recharge;0;0;0;0;0.0
16492;prepaid;0;1;0;0;0.0
93785;cellphone_recharge;0;0;0;0;0.0
3285;send_money;0;0;0;0;0.0
58786;link_cobro;0;0;0;0;0.0
31545;transport;0;0;0;0;0.0
71086;credits_consumer;0;0;0;0;0.0
33211;transport;0;2;1;0;0.0
92152;prepaid;0;0;0;0;0.0
84948;link_cobro;0;1;1;0;0.0
98353;link_cobro;0;0;0;0;0.0
28372;credits_consumer;0;1;1;0;0.0
25614;prepaid;0;0;0;0;0.0
30932;credits_consumer;0;0;0;0;0.0
85691;credits_consumer;0;1;1;0;0.0
87815;send_money;1;1;1;0;0.0
89496;link_cobro;1;3;1;0;0.0
9318;credits_consumer;0;0;0;0;0.0
3707;cellphone_recharge;0;1;0;0;0.0
6885;prepaid;0;0;0;0;0.0
30870;cellphone_recharge;0;1;1;0;0.0
89076;transport;0;1;0;0;0.0
47583;point;0;1;0;0;0.0
22272;transport;0;2;0;0;0.0
57305;credits_consumer;0;1;0;0;0.0
86198;point;0;0;0;0;0.0
86863;link_cobro;0;0;0;0;0.0
67353;point;0;1;0;0;0.0
17426;point;1;0;0;0;0.0
58753;prepaid;0;1;0;0;0.0
18960;transport;0;1;0;0;0.0
50008;credits_consumer;1;1;0;0;0.0
18894;send_money;0;1;0;0;0.0
47830;cellphone_recharge;0;1;0;0;0.0
91357;point;0;1;0;0;0.0
84205;cellphone_recharge;0;0;0;0;0.0
67628;credits_consumer;0;1;0;0;0.0
86837;transport;0;0;0;0;0.0
6087;send_money;0;1;0;0;0.0
79332;send_money;1;0;0;0;0.0
42494;send_money;0;1;0;0;0.0
23166;send_money;0;0;0;0;0.0
6933;cellphone_recharge;1;0;0;0;0.0
45677;credits_consumer;0;2;0;0;0.0
92245;transport;0;0;0;0;0.0
70919;credits_consumer;0;2;0;0;0.0
99486;cellphone_recharge;0;2;0;0;0.0
13345;credits_consumer;0;0;0;0;0.0
68563;credits_consumer;0;1;0;0;0.0
69655;prepaid;0;0;0;0;0.0
85048;link_cobro;0;2;0;0;0.0
15613;point;0;1;0;0;0.0
30808;prepaid;0;1;0;0;0.0
84371;link_cobro;0;1;0;0;0.0
81580;transport;0;0;0;0;0.0
95267;credits_consumer;0;2;0;0;0.0
25995;point;0;1;0;0;0.0
23562;transport;0;1;0;0;0.0
61929;link_cobro;0;1;0;0;0.0
77731;prepaid;0;0;0;0;0.0
70841;send_money;0;0;0;0;0.0
10182;prepaid;1;2;0;0;0.0
96822;cellphone_recharge;0;1;1;0;0.0
90012;link_cobro;0;0;0;0;0.0
54781;credits_consumer;0;1;0;0;0.0
22250;send_money;0;1;0;0;0.0
48851;prepaid;0;1;1;0;0.0
23898;transport;0;0;0;0;0.0
37673;credits_consumer;0;1;0;0;0.0
45983;link_cobro;0;1;1;0;0.0
61301;prepaid;1;0;0;0;0.0
20406;prepaid;0;1;0;0;0.0
86228;cellphone_recharge;1;0;0;0;0.0
33039;prepaid;0;0;0;0;0.0
21672;link_cobro;0;0;0;0;0.0
81513;send_money;0;1;0;0;0.0
77858;cellphone_recharge;0;1;0;0;0.0
50990;point;0;2;0;0;0.0
97445;credits_consumer;0;2;0;0;0.0
18693;transport;0;0;0;0;0.0
48245;transport;0;0;0;0;0.0
31865;prepaid;0;1;0;0;0.0
64985;cellphone_recharge;0;1;0;0;0.0
15872;link_cobro;0;1;0;0;0.0
71643;point;0;1;0;0;0.0
56519;point;0;0;0;0;0.0
16492;cellphone_recharge;0;1;0;0;0.0
61714;prepaid;0;0;0;0;0.0
15236;cellphone_recharge;0;0;0;0;0.0
48911;prepaid;1;0;0;0;0.0
91588;send_money;0;0;0;0;0.0
13966;transport;0;1;0;0;0.0
21437;credits_consumer;0;0;0;0;0.0
92890;point;0;1;0;0;0.0
94066;cellphone_recharge;0;0;0;0;0.0
86300;send_money;0;1;1;0;0.0
55758;prepaid;0;0;0;0;0.0
75466;cellphone_recharge;0;1;0;0;0.0
5577;point;0;0;0;0;0.0
85519;point;0;0;0;0;0.0
61131;send_money;0;0;0;0;0.0
20103;credits_consumer;0;2;1;0;0.0
55791;credits_consumer;0;1;0;0;0.0
77960;credits_consumer;0;1;0;0;0.0
57539;transport;0;0;0;0;0.0
87707;point;1;0;0;0;0.0
3993;send_money;1;0;0;0;0.0
15335;link_cobro;0;0;0;0;0.0
91290;point;1;0;0;0;0.0
52305;cellphone_recharge;0;0;0;0;0.0
25561;transport;0;2;0;0;0.0
81098;prepaid;0;1;1;0;0.0
43940;point;1;0;0;0;0.0
57162;point;0;1;0;0;0.0
40701;cellphone_recharge;0;0;0;0;0.0
25477;link_cobro;0;0;0;0;0.0
63866;transport;0;0;0;0;0.0
53212;cellphone_recharge;0;0;0;0;0.0
8540;credits_consumer;1;0;0;0;0.0
81600;prepaid;0;0;0;0;0.0
80903;link_cobro;0;0;0;0;0.0
11645;transport;0;0;0;0;0.0
8508;transport;0;0;0;0;0.0
67549;prepaid;0;0;0;0;0.0
36252;prepaid;0;0;0;0;0.0
95954;transport;0;1;0;0;0.0
84960;link_cobro;0;2;1;0;0.0
49914;prepaid;0;0;0;0;0.0
11163;prepaid;0;1;0;0;0.0
38780;credits_consumer;0;0;0;0;0.0
18552;cellphone_recharge;0;0;0;0;0.0
75381;cellphone_recharge;0;1;0;0;0.0
14847;transport;1;0;0;0;0.0
60944;credits_consumer;0;0;0;0;0.0
29269;prepaid;1;1;0;0;0.0
48745;transport;0;0;0;0;0.0
24685;point;1;0;0;0;0.0
19396;transport;0;1;0;0;0.0
82757;link_cobro;0;0;0;0;0.0
11942;send_money;1;0;0;0;0.0
78753;link_cobro;0;1;0;0;0.0
67566;credits_consumer;0;0;0;0;0.0
43211;send_money;0;1;0;0;0.0
79838;send_money;0;0;0;0;0.0
33371;cellphone_recharge;0;0;0;0;0.0
18060;link_cobro;0;0;0;0;0.0
96352;point;0;1;0;0;0.0
57418;link_cobro;1;1;0;0;0.0
33042;credits_consumer;0;2;0;0;0.0
32739;point;0;0;0;0;0.0
36103;point;0;2;0;0;0.0
32451;cellphone_recharge;0;0;0;0;0.0
79004;point;0;1;0;0;0.0
20020;link_cobro;0;0;0;0;0.0
42330;transport;0;0;0;0;0.0
63714;credits_consumer;1;0;0;0;0.0
79034;transport;0;1;0;0;0.0
69171;transport;0;2;0;0;0.0
85734;cellphone_recharge;0;0;0;0;0.0
67690;prepaid;0;0;0;0;0.0
7556;prepaid;0;2;0;0;0.0
75397;credits_consumer;0;1;0;0;0.0
72039;transport;0;1;0;0;0.0
46010;credits_consumer;0;0;0;0;0.0
51620;link_cobro;0;0;0;0;0.0
46839;credits_consumer;0;0;0;0;0.0
86471;send_money;0;0;0;0;0.0
12301;send_money;1;0;0;0;0.0
80979;link_cobro;0;0;0;0;0.0
66082;credits_consumer;1;0;0;0;0.0
29030;transport;0;1;1;0;0.0
59539;credits_consumer;0;2;0;0;0.0
8239;transport;0;1;0;0;0.0
77438;cellphone_recharge;0;0;0;0;0.0
34618;credits_consumer;0;1;0;0;0.0
46532;link_cobro;0;0;0;0;0.0
88110;point;0;0;0;0;0.0
91734;prepaid;0;2;0;0;0.0
86461;link_cobro;0;1;0;0;0.0
76977;link_cobro;0;0;0;0;0.0
36414;credits_consumer;0;0;0;0;0.0
45758;cellphone_recharge;1;2;0;0;0.0
42754;link_cobro;0;0;0;0;0.0
92803;point;0;3;1;0;0.0
25005;transport;0;0;0;0;0.0
92163;transport;0;0;0;0;0.0
98149;cellphone_recharge;0;1;0;0;0.0
40939;prepaid;1;1;0;0;0.0
40648;link_cobro;0;0;0;0;0.0
42133;transport;0;0;0;0;0.0
45840;transport;0;0;0;0;0.0
75199;link_cobro;0;0;0;0;0.0
71878;cellphone_recharge;0;0;0;0;0.0
88691;prepaid;0;1;0;0;0.0
45826;point;1;0;0;0;0.0
55889;link_cobro;0;1;0;0;0.0
27839;prepaid;0;0;0;0;0.0
22781;send_money;0;0;0;0;0.0
50628;credits_consumer;0;1;0;0;0.0
81751;cellphone_recharge;0;0;0;0;0.0
23044;cellphone_recharge;0;0;0;0;0.0
64043;credits_consumer;0;0;0;0;0.0
66885;send_money;0;0;0;0;0.0
31457;cellphone_recharge;0;0;0;0;0.0
90300;link_cobro;1;1;0;0;0.0
27478;credits_consumer;0;0;0;0;0.0
17003;link_cobro;0;3;0;0;0.0
83196;credits_consumer;0;1;1;0;0.0
69609;cellphone_recharge;0;1;1;0;0.0
73355;credits_consumer;0;0;0;0;0.0
63653;prepaid;0;0;0;0;0.0
41935;credits_consumer;0;0;0;0;0.0
96942;link_cobro;1;0;0;0;0.0
41740;link_cobro;0;0;0;0;0.0
29232;credits_consumer;0;0;0;0;0.0
57831;link_cobro;0;0;0;0;0.0
67557;credits_consumer;0;1;0;0;0.0
77837;cellphone_recharge;0;0;0;0;0.0
50030;transport;0;0;0;0;0.0
85022;send_money;0;0;0;0;0.0
2808;send_money;1;0;0;0;0.0
65115;send_money;0;1;0;0;0.0
19417;transport;0;0;0;0;0.0
79537;transport;0;0;0;0;0.0
86982;point;0;0;0;0;0.0
72284;point;0;0;0;0;0.0
63388;credits_consumer;0;0;0;0;0.0
78491;link_cobro;0;0;0;0;0.0
76980;link_cobro;0;1;0;0;0.0
56601;transport;0;0;0;0;0.0
76939;cellphone_recharge;0;0;0;0;0.0
97672;point;0;2;1;0;0.0
98946;cellphone_recharge;1;0;0;0;0.0
10081;transport;0;0;0;0;0.0
87328;link_cobro;0;0;0;0;0.0
46657;send_money;0;0;0;0;0.0
75800;point;0;0;0;0;0.0
16333;link_cobro;0;0;0;0;0.0
71434;credits_consumer;0;2;0;0;0.0
34923;credits_consumer;0;0;0;0;0.0
19331;send_money;0;0;0;0;0.0
2254;send_money;0;1;0;0;0.0
74505;cellphone_recharge;0;1;0;0;0.0
68354;transport;0;0;0;0;0.0
7489;transport;0;0;0;0;0.0
93590;link_cobro;0;1;0;0;0.0
2914;prepaid;0;0;0;0;0.0
21718;credits_consumer;0;1;0;0;0.0
85659;send_money;0;2;0;0;0.0
55757;point;0;1;0;0;0.0
22608;point;0;1;1;0;0.0
68606;cellphone_recharge;0;1;0;0;0.0
63405;credits_consumer;1;0;0;0;0.0
18994;link_cobro;0;1;0;0;0.0
15928;transport;0;0;0;0;0.0
6927;point;0;0;0;0;0.0
